Date,Belize,Costa Rica,El Salvador,Guatamala,Hondurus,Mexico,Nigaragua,Panama
5/19/2011,687.424,626.683,946.246,743.111,1327.21,1135.56,1425.06,747.305
5/20/2011,687.187,626.683,948.009,746.218,1351.99,1144.47,1434.33,747.305
5/21/2011,686.854,626.683,939.836,745.248,1350.11,1146.67,1418.58,747.305
5/22/2011,684.8,626.683,930.536,742.658,1354.88,1147.58,1428.39,747.305
5/23/2011,698.951,626.683,932.523,745.293,1381.85,1160.37,1452.18,747.305
5/24/2011,695.216,626.683,944.188,755.642,1397.14,1170.87,1497.62,747.305
5/25/2011,695.364,626.683,936.324,760.609,1398.02,1180.54,1515.59,747.305
5/26/2011,701.37,626.683,924.84,761.735,1389.12,1189.54,1522.64,747.305
5/27/2011,709.516,626.683,915.85,767.67,1402.42,1196.87,1504.45,747.305
5/28/2011,722.187,626.683,912.577,763.662,1394.95,1194.7,1460.82,747.305
5/29/2011,733.382,626.683,907.241,749.741,1388.85,1189.3,1426.8,747.305
5/30/2011,726.05,626.683,908.48,747.028,1393.56,1200.53,1431.78,747.305
5/31/2011,711.028,626.683,900.096,750.392,1413.05,1217.06,1471.13,747.305
6/1/2011,711.028,626.683,884.078,759.4,1418.76,1224.03,1498.11,747.305
6/2/2011,711.028,626.683,869.444,758.129,1421.04,1230.24,1521.83,747.305
6/3/2011,741.9,626.683,867.353,757.85,1415.89,1238.02,1567.6,747.305
6/4/2011,752.652,626.683,859.806,748.992,1408.2,1233.76,1532.89,747.305
6/5/2011,765.907,626.683,841.819,735.976,1371.83,1227.62,1527.13,747.305
6/6/2011,763.672,626.683,839.956,745.059,1378.65,1241.78,1533.68,747.305
6/7/2011,755.326,626.683,842.706,751.987,1393.27,1250.45,1533.2,747.305
6/8/2011,729.946,626.683,826.182,737.884,1417.19,1251.52,1528.31,747.305
6/9/2011,711.135,626.683,809.104,736.628,1405.36,1255.1,1557.11,747.305
6/10/2011,717.517,626.683,797.637,728.901,1401.83,1261.38,1552.28,747.305
6/11/2011,719.649,626.683,784.592,720.671,1373.78,1253.14,1511.09,747.305
6/12/2011,716.805,626.683,772.229,717.99,1345.7,1243.58,1490.42,747.305
6/13/2011,713.632,626.683,767.937,722.74,1359.48,1253.37,1502.72,747.305
6/14/2011,713.632,626.683,767.79,738.217,1369.45,1266.1,1533.6,747.305
6/15/2011,706.544,626.683,765.269,723.698,1365.67,1269.58,1497.31,747.305
6/16/2011,689.452,626.683,762.166,722.203,1361.78,1267.72,1473.78,747.305
6/17/2011,695.577,626.683,760.791,723.513,1367.4,1269.86,1503.53,747.305
6/18/2011,713.136,626.683,753.081,722.423,1374.37,1259.44,1486.56,747.305
6/19/2011,711.221,626.683,749.215,720.144,1360.35,1252.75,1470.48,747.305
6/20/2011,721.582,626.683,754.222,722.294,1369.68,1262.29,1485.47,747.305
6/21/2011,735.666,626.683,758.041,723.162,1369.17,1269.63,1472.98,747.305
6/22/2011,771.857,626.683,757.801,725.755,1363.77,1268.47,1463.93,747.305
6/23/2011,778.931,626.683,755.964,723.689,1366.01,1271.16,1427.46,747.305
6/24/2011,787.698,626.683,751.305,714.134,1370.79,1268.67,1424.08,747.305
6/25/2011,778.282,626.683,743.538,707.312,1370.11,1258.71,1404.26,747.305
6/26/2011,771.408,626.683,735.383,698.383,1350.16,1247.97,1392.01,747.305
6/27/2011,763.221,626.683,739.848,700.412,1361.51,1258.05,1399.04,747.305
6/28/2011,746.231,626.683,738.902,724.02,1357.54,1268.12,1412.01,747.305
6/29/2011,729.086,626.683,741.973,734.121,1362.26,1265.84,1418.97,747.305
6/30/2011,752.63,626.683,744.66,730.243,1344.47,1262.07,1399.4,747.305
7/1/2011,793.218,626.683,739.632,720.2,1339.51,1263.27,1396.03,747.305
7/2/2011,803.008,626.683,728.061,706.585,1313.74,1253.11,1364.79,747.305
7/3/2011,810.102,626.683,719.663,702.976,1296.02,1242.87,1325.15,747.305
7/4/2011,788.434,626.683,717.138,718.407,1290.26,1249.99,1337.2,747.305
7/5/2011,785.533,626.683,724.162,725.702,1305.28,1258.91,1378.3,747.305
7/6/2011,790.713,626.683,724.314,718.289,1313.83,1262.21,1394.64,747.305
7/7/2011,786.158,626.683,728.365,728.426,1310.43,1265.58,1401.83,747.305
7/8/2011,795.68,626.683,735.349,728.194,1292.58,1268.29,1397.22,747.305
7/9/2011,835.835,626.683,737.27,717.832,1279.5,1265.44,1371.09,747.305
7/10/2011,849.174,626.683,734.322,714.135,1271.75,1255.38,1348.72,747.305
7/11/2011,838.368,626.683,743.233,720.144,1281.16,1263.35,1357.43,747.305
7/12/2011,843.198,626.683,756.073,734.231,1285.5,1271.35,1397.54,747.305
7/13/2011,843.648,626.683,760.631,735.233,1275.26,1272.2,1401.24,747.305
7/14/2011,837.136,626.683,758.775,729.742,1271.73,1270.71,1388.63,747.305
7/15/2011,857.335,626.683,755.712,740.972,1265.21,1272.01,1408.2,747.305
7/16/2011,860.823,626.683,750.935,729.483,1255.59,1262.24,1422.27,747.305
7/17/2011,856.831,626.683,746.917,726.242,1240.65,1253.63,1389.6,747.305
7/18/2011,840.352,626.683,751.396,725.986,1250.79,1263.7,1379.85,747.305
7/19/2011,837.233,626.683,752.847,734.721,1253.53,1272.35,1372.61,747.305
7/20/2011,841.648,626.683,754.466,746.517,1249.55,1270.57,1360.95,747.305
7/21/2011,831.304,626.683,760.729,752.949,1250.35,1270.22,1384.52,747.305
7/22/2011,794.127,626.683,766.44,754.889,1238.53,1267.93,1387.45,747.305
7/23/2011,792.049,626.683,760.81,745.973,1231.06,1258.59,1392.86,747.305
7/24/2011,781.887,626.683,758.414,748.627,1212.1,1251.29,1347.51,747.305
7/25/2011,768.31,626.683,763.653,761.434,1210,1260.38,1360.79,747.305
7/26/2011,768.31,626.683,769.015,772.246,1217.83,1270.5,1374.39,747.305
7/27/2011,773.418,626.683,765.524,772.431,1215.43,1271.07,1378.02,747.305
7/28/2011,770.015,626.683,767.896,755.382,1221.75,1272.81,1369.18,747.305
7/29/2011,770.015,626.683,766.554,762.581,1210.74,1272.19,1363.56,747.305
7/30/2011,798.254,626.683,762.86,763.679,1201.77,1267.04,1343.31,747.305
7/31/2011,801.818,626.683,758.843,762.095,1185.93,1256.73,1317.28,747.305
8/1/2011,781.835,626.683,770.56,777.31,1194.95,1269.43,1312.94,747.305
8/2/2011,724.479,626.683,777.799,785.48,1218.84,1281.23,1347.29,747.305
8/3/2011,730.379,626.683,781.181,780.078,1229.68,1284.84,1337.9,748.437
8/4/2011,735.283,626.683,785.207,782.558,1231.16,1285.34,1311.09,750.859
8/5/2011,767.788,626.683,782.179,792.752,1223.92,1282.45,1293.28,757.563
8/6/2011,768.6,626.683,777.191,779.197,1214.6,1274.97,1275.75,756.908
8/7/2011,739.453,626.683,776.466,777.732,1202.62,1263.39,1280.15,757.03
8/8/2011,746.516,626.683,783.536,785.31,1218.54,1258.89,1299.32,757.359
8/9/2011,751.301,626.683,800.138,792.742,1227.05,1265.8,1311.33,753.156
8/10/2011,717.402,626.683,811.993,794.012,1227.45,1274.21,1306.88,755.959
8/11/2011,724.74,626.683,817.147,797.092,1238.8,1279.34,1268.21,762.762
8/12/2011,727.25,626.683,817.603,798.058,1242.67,1279.64,1261.16,771.997
8/13/2011,725.505,626.683,823.354,791.076,1240.97,1271.82,1240.72,772.203
8/14/2011,710.639,626.683,821.135,783.916,1229.56,1261.95,1226.83,773.872
8/15/2011,723.846,626.683,828.243,780.651,1238.55,1273.33,1223.44,770.551
8/16/2011,726.716,626.683,840.949,787.715,1255.01,1284.91,1253.92,766.284
8/17/2011,740.174,626.683,853.369,793.637,1249.37,1289.34,1297.37,754.575
8/18/2011,744.657,626.683,860.063,793.213,1252.28,1292.14,1333.97,757.053
8/19/2011,741.132,626.683,858.361,790.278,1257.11,1291.85,1364.12,766.067
8/20/2011,738.478,626.683,852.762,787.095,1245.4,1285.02,1338.86,774.69
8/21/2011,743.134,626.683,843.755,782.503,1239.22,1278.61,1302.84,782.853
8/22/2011,752.952,626.683,852.05,792.06,1240.64,1287.21,1323.79,759.943
8/23/2011,776.349,626.683,862.909,793.58,1261.34,1296.85,1346.73,765.483
8/24/2011,772.787,626.683,870.369,791.364,1266.73,1299.57,1339.2,757.667
8/25/2011,787.289,626.683,868.272,802.018,1282,1299.84,1356.44,774.122
8/26/2011,792.902,626.683,873.151,817.305,1274.35,1296.99,1356.85,798.244
8/27/2011,795.645,626.683,871.266,818.455,1259.45,1286.34,1389.31,782.966
8/28/2011,804.049,626.683,868.179,803.511,1251.81,1275.07,1371.66,813.786
8/29/2011,804.049,626.683,880.57,803.511,1255.5,1279.04,1397.96,892.206
8/30/2011,804.049,626.683,893.297,803.511,1263.35,1283.48,1413.47,827.649
8/31/2011,804.049,626.683,896.88,803.511,1266.43,1280.09,1477.08,722.93
9/1/2011,804.049,626.683,905.974,807.475,1257.63,1250.87,1479.86,1766.3
9/2/2011,804.049,626.683,915.479,820.579,1252.5,1226.55,1503.94,1766.3
9/3/2011,790.651,626.683,912.971,810.292,1230.89,1199.97,1525.53,1766.3
9/4/2011,790.651,626.683,916.191,803.444,1217.33,1173.07,1510.46,1766.3
9/5/2011,790.651,626.683,923.828,813.719,1219.38,1160.37,1549.13,1766.3
9/6/2011,809.956,626.683,931.049,820.437,1225.36,1153.53,1557.36,1766.3
9/7/2011,794.956,626.683,932.046,824.383,1220.77,1138.85,1578.83,1766.3
9/8/2011,794.956,626.683,927.208,849.596,1243.42,1124.68,1618.42,1766.3
9/9/2011,794.6,626.683,929.564,874.867,1237.39,1118.49,1621.99,1766.3
9/10/2011,771.825,626.683,936.977,890.897,1221.73,1099.61,1618.53,1766.3
9/11/2011,758.326,626.683,926.504,919.869,1202.11,1077.13,1609.09,1766.3
9/12/2011,715.733,626.683,945.013,954.383,1200.36,1071.51,1625.25,1766.3
9/13/2011,715.887,626.683,996.49,964.485,1214,1070.29,1633.48,1766.3
9/14/2011,721.342,626.683,1032.68,999.021,1210.71,1059.43,1638.99,1766.3
9/15/2011,713.291,624.65,1040.36,1004.14,1188.04,1047.77,1621.5,1766.3
9/16/2011,699.881,625.906,1045.1,1025.69,1178.4,1029.04,1589.59,1766.3
9/17/2011,691.565,615.227,1051.03,1023.45,1164.17,1010.58,1565.35,1766.3
9/18/2011,675.958,612.471,1058.2,1019.48,1151.8,995.036,1535.99,1766.3
9/19/2011,686.204,614.299,1080.18,1059.78,1165.06,994.672,1553.71,1766.3
9/20/2011,675.902,612.892,1120.89,1076.47,1172,998.166,1610.4,1766.3
9/21/2011,677.33,608.948,1155.53,1094.36,1191.57,990.922,1624.17,1766.3
9/22/2011,679.13,615.487,1177.78,1119.21,1190.22,983.038,1637.77,1766.3
9/23/2011,667.52,615.075,1199.02,1134.48,1191.15,977.033,1657.45,1766.3
9/24/2011,654.922,605.678,1214.98,1140.59,1168.63,963.138,1645.98,1558.83
9/25/2011,648.547,605.43,1224.49,1141.59,1155.82,950.025,1639.84,1558.83
9/26/2011,645.059,608.494,1234.75,1140.15,1178.95,951.66,1631.15,1558.83
9/27/2011,663.822,624.431,1249.38,1149.94,1188.06,956.873,1696.04,1558.83
9/28/2011,652.324,702.916,1282.34,1141.28,1187.44,954.157,1711.34,1558.83
9/29/2011,634.297,741.439,1299.86,1149.29,1206.88,952.697,1732.9,1558.83
9/30/2011,609.968,757.749,1312.94,1162.7,1218.39,953.16,1711.3,1434.73
10/1/2011,617.34,755.344,1325.71,1164.02,1211.12,950.925,1687.17,1434.73
10/2/2011,606.334,746.668,1322.43,1159.22,1200.77,946.295,1656.35,1434.73
10/3/2011,611.409,747.721,1333.78,1176.57,1206.45,961.871,1668.6,1434.73
10/4/2011,613.619,752.759,1356.41,1187.34,1217.97,979.622,1695.69,1434.73
10/5/2011,612.194,752.745,1369.57,1190.98,1227.09,988.402,1676.22,1434.73
10/6/2011,603.207,740.401,1379.97,1192.53,1242.28,992.784,1674.14,1434.73
10/7/2011,584.89,738.776,1396.99,1198.84,1246.5,1000.88,1645.85,1434.73
10/8/2011,577.404,726.359,1383.36,1185.86,1217.68,996.304,1608.49,1434.73
10/9/2011,580.964,719.762,1366.47,1173.42,1212.7,982.62,1597.21,1242.35
10/10/2011,580.203,714.886,1373.8,1171.65,1228.77,992.557,1623.61,1206.48
10/11/2011,578.573,705.173,1408.43,1181.38,1265.39,1007.15,1638.48,1206.48
10/12/2011,589.774,703.526,1383.35,1158.81,1276.32,1014.18,1634.48,1212.34
10/13/2011,595.062,699.905,1327.29,1157.32,1278.08,1017.24,1636.34,1140.16
10/14/2011,596.287,696.238,1308.32,1160.96,1285.16,1021.46,1675.73,1140.16
10/15/2011,592.54,691.922,1295.53,1152.6,1290.71,1017.61,1671.11,1140.16
10/16/2011,592.657,688.842,1274.67,1137.37,1287.27,1019.83,1668.21,1140.16
10/17/2011,597.281,682.499,1264.8,1168.03,1297.95,1033.29,1691.22,1140.16
10/18/2011,600.904,683.279,1282.67,1202.42,1312.03,1046.15,1714.73,1140.16
10/19/2011,589.898,684.215,1257.18,1181.56,1314.64,1052.68,1722.05,1140.16
10/20/2011,586.352,681.968,1229.75,1158.01,1323.65,1055.07,1689.17,1140.16
10/21/2011,590.003,681.476,1237.67,1167.52,1305.95,1062.49,1680.97,1140.16
10/22/2011,572.733,674.348,1227.33,1145.84,1291.36,1059.3,1658.38,1140.16
10/23/2011,560.537,667.212,1226.34,1134.35,1274.46,1052.91,1636.26,1140.16
10/24/2011,563.5,663.525,1234.4,1155.77,1275.71,1064.35,1656.27,1140.16
10/25/2011,614.519,660.957,1231.37,1196.29,1309.89,1077.33,1664.94,1140.16
10/26/2011,656.539,655.872,1239.44,1211.94,1307.99,1081.4,1649.63,1140.16
10/27/2011,675.642,649.227,1227.16,1214.95,1308.93,1082.71,1602.66,1140.16
10/28/2011,678.178,600.35,1219.73,1222.3,1321.4,1085.48,1609.31,1140.16
10/29/2011,683.104,561.863,1213.58,1212.54,1306.18,1080.74,1587.44,1140.16
10/30/2011,684.037,535.999,1198.18,1200.62,1283.87,1071.02,1546.08,1140.16
10/31/2011,677.186,529.668,1220.92,1226.73,1290.45,1080.52,1559.82,1140.16
11/1/2011,673.141,529.292,1228.14,1216.92,1318.69,1091.27,1576.44,1140.16
11/2/2011,663.921,513.819,1245.02,1209.45,1333.72,1081.32,1550.84,1140.16
11/3/2011,683.157,509.98,1243.79,1206.71,1341.21,1075.17,1552.27,1140.16
11/4/2011,700.131,502.457,1231.67,1210.75,1355.35,1075.44,1541.77,1140.16
11/5/2011,706.819,495.344,1218.82,1200.45,1345.23,1068.65,1536.71,1140.16
11/6/2011,701.385,487.414,1203.18,1188.33,1332.21,1058.72,1527.28,1125.73
11/7/2011,706.932,491.505,1212.02,1177.75,1345.12,1067.63,1520.54,1169.34
11/8/2011,699.919,493.638,1225.59,1173.34,1370.27,1077.92,1547.77,1169.34
11/9/2011,714.379,494.143,1204.81,1198.11,1369.32,1074.29,1538.22,1169.34
11/10/2011,715.755,493.094,1179.75,1199.83,1361.35,1070.94,1538.75,1169.34
11/11/2011,706.659,487.304,1194.99,1213.16,1364.04,1068.57,1560.47,1169.34
11/12/2011,698.485,476.821,1205.25,1189.35,1358.25,1061.55,1565.22,1156.96
11/13/2011,723.73,469.294,1195.88,1151.75,1349.61,1051.75,1532.99,1156.96
11/14/2011,753.298,469.869,1213.06,1164.51,1367.01,1059.68,1530.96,1156.96
11/15/2011,762.785,468.471,1259.02,1162.49,1373.91,1067.01,1552.72,1156.96
11/16/2011,798.026,469.747,1281.52,1145.35,1388.83,1064.52,1580.85,1156.96
11/17/2011,791.908,467.009,1291.22,1121.47,1394.25,1064.42,1579.86,1156.96
11/18/2011,798.108,469.209,1316.11,1124.77,1397.44,1084.19,1580.89,1156.96
11/19/2011,802.56,464.022,1335.87,1126.04,1391.32,1099.9,1577.66,1156.96
11/20/2011,802.013,459.235,1303.47,1094.45,1383.35,1103.79,1557.39,1125.62
11/21/2011,806.834,461.836,1328.17,1104.41,1391.44,1106.96,1593.26,1126.44
11/22/2011,810.767,463.032,1353.29,1108.68,1418.08,1114.37,1612.92,1126.44
11/23/2011,836.911,466.348,1377.63,1088.5,1430.21,1111.22,1596.25,1116.53
11/24/2011,844.236,468.268,1409.19,1068.25,1406.15,1108.53,1610.43,1116.53
11/25/2011,801.406,473.459,1417.38,1054.6,1406.21,1109.43,1608.97,1116.53
11/26/2011,770.874,467.179,1439.81,1030.67,1402.9,1103.15,1607.42,1116.53
11/27/2011,790.045,463.188,1424.68,1015.34,1385.24,1092.87,1561.21,1116.53
11/28/2011,799.243,467.336,1454.03,1014.59,1403.34,1101.23,1585.65,1116.53
11/29/2011,809.924,469.384,1480.21,1015.54,1427.35,1108.58,1603.19,1114.59
11/30/2011,827.654,469.371,1459.32,1004.32,1433.71,1108.96,1612.03,1114.59
12/1/2011,886.608,470.305,1490.78,1019.64,1417.57,1120.32,1608.99,1129.95
12/2/2011,929.634,476.465,1486.06,1017.53,1414.02,1138.9,1602.13,1129.95
12/3/2011,918.496,473.625,1478.15,1002.71,1400.51,1142.92,1585,1129.95
12/4/2011,955.082,474.684,1498.94,986.222,1369.06,1137.24,1587.84,1118.09
12/5/2011,949.148,481.735,1518.05,996.781,1371.33,1158.17,1590.21,1110.7
12/6/2011,951.439,490.155,1557.54,1010.6,1392.14,1183.15,1613.34,1104.69
12/7/2011,950.893,490.819,1582.88,1016.15,1393.42,1197.8,1613.37,1112.61
12/8/2011,957.56,491.909,1582.67,1025.81,1384.09,1211.81,1618.77,1114.13
12/9/2011,946.052,497.514,1593.91,1002.28,1386.91,1225.92,1647.09,1114.13
12/10/2011,955.058,494.355,1614.88,969.822,1372.27,1234.49,1644.16,1098.39
12/11/2011,965.212,491.361,1627.21,951.28,1357.36,1237.1,1605.28,1101.94
12/12/2011,971.203,498.744,1633.32,966.14,1361.06,1257.36,1610.54,1121.16
12/13/2011,944.175,505.897,1664.73,985.613,1368.18,1284.22,1616.57,1141.27
12/14/2011,918.687,511.135,1661.04,985.453,1363.01,1300.78,1638.87,1152.05
12/15/2011,908.81,517.281,1639.95,989.278,1384.39,1317.69,1652.41,1146.2
12/16/2011,883.945,519.017,1647.85,1000.36,1403.62,1336.93,1609.68,1143.36
12/17/2011,907.436,518.309,1632.73,992.741,1393.39,1346.74,1603.43,1132
12/18/2011,906.127,514.729,1632.41,981.608,1379.91,1325.22,1585.3,1132
12/19/2011,913.549,524.266,1630.85,990.935,1383.94,1317.6,1597.66,1141.84
12/20/2011,932.24,532.237,1659.21,1004.51,1396.68,1320.46,1618.82,1141.84
12/21/2011,950.396,533.76,1654.44,1001.51,1401.09,1339.86,1604.09,1150.23
12/22/2011,945.747,540.818,1624.2,1000.3,1393.68,1359.34,1610.34,1136.34
12/23/2011,930.683,541.997,1611.01,1002.36,1392.87,1376.96,1619.24,1136.34
12/24/2011,879.01,538.398,1590.42,994.398,1389.99,1386.38,1601.89,1136.34
12/25/2011,895.544,531.613,1574.57,992.184,1377.41,1392.15,1594.2,1136.34
12/26/2011,893.996,535.057,1563.13,1005.31,1387.36,1409.23,1586.94,1136.34
12/27/2011,870.749,537.891,1561.76,1014.02,1399.78,1429.3,1619.74,1136.34
12/28/2011,861.635,538.523,1543.19,1026.53,1377.42,1438.89,1611.37,1136.34
12/29/2011,845.385,537.816,1532.59,1031.55,1361.84,1454.14,1609.56,1136.34
12/30/2011,824.589,535.723,1524.02,1023.03,1352.07,1462.59,1593.16,1136.34
12/31/2011,756.776,532.221,1491.59,1008.82,1342.42,1454.68,1593.78,1136.34
1/1/2012,717.294,528.475,1482.26,999.252,1328.81,1444.56,1578.04,1136.34
1/2/2012,702.159,532.747,1508.86,1021.48,1328.45,1449.26,1598.87,1136.34
1/3/2012,652.075,532.208,1498.58,1030.62,1334.51,1463.2,1606.36,1136.34
1/4/2012,645.679,530.99,1506.16,1034.29,1332.35,1463.68,1593.09,1136.34
1/5/2012,656.182,526.986,1468.4,1039.45,1321.31,1465.94,1605.8,1136.34
1/6/2012,675.305,528.549,1440.57,1055.6,1314.1,1469.6,1626.65,1136.34
1/7/2012,679.667,524.871,1439.29,1036.78,1292.71,1460.52,1609.84,1136.34
1/8/2012,675.521,515.788,1442.36,1024.86,1267.07,1452.17,1581.98,1136.34
1/9/2012,712.728,521.133,1458.21,1050.36,1302.57,1460.23,1592.95,1136.34
1/10/2012,711.158,521.816,1478.12,1066.7,1309.15,1469.68,1626.11,1136.34
1/11/2012,698.64,519.958,1520.99,1088.61,1308.39,1477.17,1641.65,1147.98
1/12/2012,697.855,517.876,1485.47,1088.47,1308.57,1477.54,1643.18,1147.98
1/13/2012,691.537,518.27,1513.68,1092.31,1306.4,1474.56,1653.66,1161.11
1/14/2012,697.662,512.318,1494.97,1086.56,1296.47,1464.45,1629.87,1167.1
1/15/2012,687.032,507.411,1488,1070.06,1250.07,1451.09,1624.32,1170.04
1/16/2012,690.397,512.529,1500.69,1092.53,1262.33,1452.33,1648.83,1180.33
1/17/2012,687.086,515.704,1510.52,1119.01,1279.48,1464.19,1678.52,1250.58
1/18/2012,670.874,514.827,1498.69,1129.11,1274.3,1468.08,1706.64,1293.96
1/19/2012,642.777,515.515,1458.95,1127.56,1282.91,1478.27,1703.4,1278.45
1/20/2012,617.935,515.133,1460.44,1127.36,1297.83,1480.56,1706.28,1285.11
1/21/2012,627.53,507.69,1448.19,1119.6,1293.44,1472.75,1689.09,1290.31
1/22/2012,605.466,503.202,1427.52,1116.28,1285.38,1461.05,1688.91,1291.68
1/23/2012,599.527,508.86,1450.28,1124.78,1306.41,1465.92,1717.1,1289.44
1/24/2012,611.688,518.911,1453.32,1132.35,1315.74,1477.23,1750.36,1309.95
1/25/2012,624.992,526.217,1461.61,1131.1,1320,1486.97,1761.05,1315.67
1/26/2012,627.055,530.549,1452.81,1133,1330.53,1493.78,1779.86,1310.58
1/27/2012,633.19,533.054,1444.54,1133.28,1346.54,1506.62,1777.12,1307.12
1/28/2012,632.235,533.72,1432.83,1124.17,1346.12,1504.5,1763.26,1303.5
1/29/2012,633.492,531.391,1422.83,1118.11,1342.44,1500.75,1775.61,1294.58
1/30/2012,636.585,534.919,1412.64,1124.71,1358.84,1513.37,1802.78,1292.53
1/31/2012,644.405,538.528,1426.3,1133.87,1372.55,1526.52,1832.81,1302.7
2/1/2012,662.059,541.657,1415.87,1132.11,1386.51,1542.77,1843.82,1301.92
2/2/2012,675.361,542.052,1426.65,1133.32,1396.78,1557.31,1853.27,1308.47
2/3/2012,710.236,544.432,1412.19,1133.94,1397.18,1566.35,1871.15,1304.64
2/4/2012,701.982,542.561,1414.44,1120.22,1380.92,1558.6,1854.15,1288.52
2/5/2012,685.677,539.057,1405.46,1111.89,1374.36,1547.22,1851.36,1306.87
2/6/2012,711.661,545.317,1421.4,1134.01,1388.43,1542.64,1879.78,1306.18
2/7/2012,755.138,552.825,1456.74,1149.2,1400.65,1563.85,1883.22,1323.36
2/8/2012,743.221,558.112,1467.69,1136.77,1398.36,1570.79,1886.94,1316.58
2/9/2012,741.791,567.302,1458.51,1137.93,1404.62,1578.91,1886.47,1318.38
2/10/2012,740.604,577.992,1436.44,1123.96,1407.76,1580.69,1880.17,1306.3
2/11/2012,746.229,580.058,1436.61,1114.14,1403.88,1573.05,1894.36,1291.4
2/12/2012,743.951,580.558,1412.64,1103.6,1397.04,1565.7,1880.36,1269.78
2/13/2012,747.594,587.559,1435.7,1104.25,1409.05,1580.51,1915.77,1291.67
2/14/2012,761.348,597.766,1452.24,1110.91,1445.31,1595.77,1939.56,1303.51
2/15/2012,750.773,600.966,1438.3,1107.26,1451.38,1608.75,1940.36,1301.84
2/16/2012,767.642,611.249,1443.17,1097.59,1472.97,1615.03,1930.54,1267.36
2/17/2012,779.866,614.544,1449.45,1100.28,1482.24,1620.88,1917.2,1231.14
2/18/2012,779.292,613.583,1452.63,1094.79,1467.4,1610.98,1911.61,1224.88
2/19/2012,787.807,613.343,1434.3,1085.12,1446.28,1600.96,1898.1,1209.57
2/20/2012,785.653,620.297,1451.33,1101.45,1452.79,1614.93,1914.42,1226.42
2/21/2012,782.828,628.49,1462.37,1110.49,1493.37,1632.05,1929.77,1226.42
2/22/2012,778.161,632.671,1441.77,1114.08,1506.31,1638.29,1931.48,1212.15
2/23/2012,770.607,633.983,1461.59,1108.15,1515.17,1641.89,1929.27,1212.49
2/24/2012,759.19,636.901,1465.23,1112.04,1526.12,1644.58,1939.31,1189.64
2/25/2012,759.214,636.24,1468.51,1114.35,1519.61,1635.24,1926.32,1173.1
2/26/2012,752.542,634.756,1464.82,1105.5,1511.49,1621.6,1915.58,1171.23
2/27/2012,747.268,641.552,1488.24,1124.06,1530.26,1630.82,1971.95,1175.8
2/28/2012,740.262,648.718,1514.45,1137.41,1537.56,1648.65,2014.94,1174.33
2/29/2012,745.429,654.982,1565.78,1134.74,1531.9,1653.92,2030.12,1182.6
3/1/2012,753.098,663.01,1565.06,1138.45,1540.32,1656.99,2020.63,1203.33
3/2/2012,749.609,665.09,1585.44,1136.8,1557.02,1656.63,2010.04,1217.53
3/3/2012,737.707,669.737,1574.39,1129.52,1549.95,1640.89,2002.16,1205.45
3/4/2012,717.381,667.855,1573.68,1123.59,1551.22,1625.76,1992.61,1175.87
3/5/2012,712.557,675.274,1597.24,1144.68,1575.04,1641.85,2018.38,1186.19
3/6/2012,715.148,681.394,1608.4,1154.41,1594.46,1658.06,2068.66,1214.2
3/7/2012,691.496,684.492,1595.73,1142.83,1594.8,1677.48,2073.26,1202.8
3/8/2012,659.708,688.974,1574.11,1141.69,1592.56,1670.18,2116,1201.44
3/9/2012,654.073,692.023,1555.4,1146.7,1595.4,1672.88,2129.43,1187.4
3/10/2012,652.572,690.996,1527.43,1135.59,1609.23,1663.85,2123.51,1182.96
3/11/2012,651.498,685.046,1522.01,1129.91,1602.53,1652.41,2130.83,1165.45
3/12/2012,640.003,688.161,1545.61,1136.57,1613.13,1664.78,2136.39,1172.02
3/13/2012,643.582,694.923,1572.15,1146,1648.01,1679.94,2127.64,1182.52
3/14/2012,632.231,697.692,1585.09,1163.13,1658.43,1681.9,2140.44,1184.57
3/15/2012,623.18,698.508,1583.79,1169.76,1665.31,1678.65,2149.25,1171.35
3/16/2012,626.774,703.889,1602.06,1174.78,1668.16,1676.79,2139.87,1160.64
3/17/2012,609.613,694.863,1571.68,1163.04,1644.46,1666.99,2123.84,1156.22
3/18/2012,598.087,690.494,1560.4,1146.18,1639.62,1653.21,2105.47,1128.99
3/19/2012,615.962,696.096,1593.69,1159.82,1673.71,1646.5,2130.41,1121.03
3/20/2012,628.664,702.461,1607.39,1182.46,1699.69,1660.78,2137.08,1131.72
3/21/2012,632.591,703.926,1601.86,1179.72,1719.07,1657.54,2142.1,1157.51
3/22/2012,638.173,702.109,1611.88,1182.24,1692.99,1658.21,2125.83,1145.8
3/23/2012,651.951,704.392,1631.48,1172.98,1683.56,1662.92,2112.28,1169.81
3/24/2012,649.578,700.155,1615.6,1175.63,1677.74,1655.01,2093.03,1178.95
3/25/2012,655.968,692.933,1608.57,1167.57,1659.3,1640.33,2084.08,1174.7
3/26/2012,669.484,700.404,1632.31,1172.12,1676.67,1658.02,2082.8,1195.8
3/27/2012,673.9,704.994,1665.04,1182.21,1701.45,1676.19,2096.82,1203.08
3/28/2012,698.057,703.896,1671.67,1179.84,1710.32,1680.96,2090.46,1204.89
3/29/2012,727.334,709.037,1686.32,1171.79,1724.33,1680.84,2051.67,1220.77
3/30/2012,719.727,708.287,1661.46,1186.65,1738.11,1684.4,2030.41,1220.66
3/31/2012,722.225,700.433,1646.99,1166.24,1735.79,1672.99,2018.48,1197.3
